site_code,site_name,collection_year,elevation,latitude,longitude,Aridity,Light,plot,block,treatment_name,N,P,Kµ,Rootsgperm2,rootmassfraction
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,8,1,Control,0,0,0,50.17750742,0.253771001
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,7,1,K,0,0,1,48.08039847,0.542788239
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,30,3,PK,0,1,1,479.7005897,0.74557064
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,21,3,K,0,0,1,158.6482296,0.487625919
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,27,3,Control,0,0,0,238.3842037,0.63682186
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,19,2,NPK,1,1,1,184.4336402,0.532839397
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,6,1,P,0,1,0,331.725185,0.641665586
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,15,2,PK,0,1,1,90.37761978,0.23641881
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,16,2,Control,0,0,0,78.85001449,0.25292706
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,17,2,NP,1,1,0,151.3565597,0.344417568
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,25,3,NK,1,0,1,275.3075184,0.70481879
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,1,1,N,1,0,0,81.49353418,0.466360799
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,3,1,NP,1,1,0,124.0724457,0.438151549
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,4,1,PK,0,1,1,110.3435993,0.454568522
mtca.au,Mt. Caroline,2011,285,-31.782138,117.610853,0.2221,0.880597947,23,3,P,0,1,0,171.8404999,0.467033392
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,25,3,P,0,1,0,167.0094911,0.393232303
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,14,2,Control,0,0,0,83.38458285,0.605620333
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,22,3,NP,1,1,0,224.3033817,0.466857744
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,30,3,N,1,0,0,356.517099,0.82115181
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,11,2,PK,0,1,1,12.48804812,0.142985198
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,5,1,NP,1,1,0,256.2148196,0.682575474
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,12,2,NPK,1,1,1,34.67521561,0.259301998
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,9,1,P,0,1,0,358.4933791,0.758485985
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,20,2,P,0,1,0,85.38979324,0.148830174
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,24,3,NPK,1,1,1,188.3180708,0.364485598
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,18,2,NP,1,1,0,29.8656682,0.254575272
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,7,1,PK,0,1,1,112.1874375,0.555005737
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,17,2,K,0,0,1,49.08504264,0.40554406
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,23,3,Control,0,0,0,96.49441737,0.215199863
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,3,1,K,0,0,1,231.762292,0.747108667
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,2,1,NPK,1,1,1,329.8985441,0.494898387
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,4,1,NK,1,0,1,548.1089218,0.735954825
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,29,3,PK,0,1,1,163.1620254,0.521181147
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,10,1,Control,0,0,0,342.1328183,0.919383622
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,8,1,N,1,0,0,191.1047248,0.675151156
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,21,3,K,0,0,1,965.5742617,0.750733622
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,27,3,NK,1,0,1,636.4620751,0.684653408
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,19,2,NK,1,0,1,32.39600489,0.210369126
sage.us,Sagehen Creek UCNRS,2011,1920,39.43,-120.24,0.9016,0.729345689,13,2,N,1,0,0,47.80926659,0.230896532
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,23,3,NPK,1,1,1,134.4847536,0.247244275
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,13,2,Control,0,0,0,521.8129135,0.572908998
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,14,2,NP,1,1,0,42.85986395,0.085752337
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,3,1,NP,1,1,0,232.326247,0.329294974
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,28,3,Control,0,0,0,200.7546195,0.463899426
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,29,3,PK,0,1,1,202.0590074,0.362659501
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,6,1,N,1,0,0,122.4439092,0.388471686
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,18,2,NK,1,0,1,205.0188624,0.366911752
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,27,3,K,0,0,1,534.3772286,0.65553503
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,15,2,NPK,1,1,1,97.53540018,0.147997209
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,12,2,PK,0,1,1,309.8300444,0.53434631
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,25,3,NK,1,0,1,329.5652368,0.417930212
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,21,3,NP,1,1,0,256.5714286,0.387206658
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,4,1,PK,0,1,1,122.4908846,0.203358078
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,20,2,N,1,0,0,292.0836291,0.483555244
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,24,3,P,0,1,0,239.0428571,0.320952134
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,8,1,K,0,0,1,207.9886991,0.514392265
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,9,1,Control,0,0,0,175.7409505,0.482419204
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,1,1,NPK,1,1,1,99.21469631,0.188240072
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,2,1,P,0,1,0,366.390879,0.487941576
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,11,2,P,0,1,0,107.985016,0.186057553
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,16,2,K,0,0,1,235.7860689,0.472151875
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,10,1,NK,1,0,1,466.2476117,0.632888724
saline.us,Saline Experimental Range,2011,440,39.05,-99.1,0.491,0.498132259,26,3,N,1,0,0,188.9229718,0.401645042
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,36,3,P,0,1,0,651.9149941,0.896577569
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,31,3,NK,1,0,1,423.4959689,0.913157565
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,34,3,NPK,1,1,1,5532.709666,0.974049797
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,4,1,NP,1,1,0,2902.594115,0.966840366
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,2,1,NPK,1,1,1,653.421005,0.898332489
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,19,2,Control,0,0,0,234.5926112,0.708006164
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,26,2,PK,0,1,1,372.0841352,0.82186013
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,11,1,PK,0,1,1,317.9849291,0.807509139
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,23,2,N,1,0,0,324.1379045,0.875733826
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,41,3,N,1,0,0,431.1687482,0.832261644
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,12,1,K,0,0,1,207.5296512,0.78171585
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,15,2,NP,1,1,0,328.3773409,0.787934149
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,28,2,NPK,1,1,1,674.4100308,0.913636614
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,1,1,NK,1,0,1,592.9979328,0.833801542
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,32,3,K,0,0,1,368.6999662,0.845487055
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,38,3,Control,0,0,0,654.5233833,0.868202427
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,10,1,N,1,0,0,402.6547348,0.815412868
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,33,3,PK,0,1,1,778.8348549,0.887424708
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,30,3,NP,1,1,0,264.0781646,0.717120111
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,25,2,NK,1,0,1,243.3903427,0.645785564
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,8,1,Control,0,0,0,324.8718927,0.830509295
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,18,2,K,0,0,1,531.5694639,0.908635518
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,5,1,P,0,1,0,590.2341086,0.871407628
sgs.us,Shortgrass Steppe LTER,2011,1650,40.81667,-104.76667,0.3255,0.84731275,27,2,P,0,1,0,602.5702461,0.860482434
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,27,3,Control,0,0,0,288.0755666,0.475077794
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,35,3,NK,1,0,1,301.5924552,0.549706739
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,8,1,NP,1,1,0,234.2837377,0.354661679
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,20,2,P,0,1,0,321.2611123,0.796262893
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,4,1,P,0,1,0,431.4827954,0.800475962
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,26,3,K,0,0,1,148.7420387,0.432966048
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,21,2,K,0,0,1,339.7390359,0.866373926
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,19,2,NK,1,0,1,79.59904567,0.437600128
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,1,1,N,1,0,0,532.958741,0.897223735
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,13,2,Control,0,0,0,465.6234783,0.830471739
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,2,1,Control,0,0,0,293.8717474,0.688673003
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,29,3,P,0,1,0,476.7351553,0.697608298
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,30,3,NPK,1,1,1,271.4931799,0.523215934
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,36,3,N,1,0,0,556.5899709,0.808773732
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,3,1,PK,0,1,1,305.5709434,0.586203676
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,15,2,NPK,1,1,1,394.306744,0.418515015
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,31,3,PK,0,1,1,382.89721,0.807038596
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,24,2,PK,0,1,1,304.0038255,0.732532586
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,5,1,NK,1,0,1,254.5035322,0.530820017
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,22,2,N,1,0,0,399.4490523,0.75360771
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,25,3,NP,1,1,0,633.515798,0.780753591
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,16,2,NP,1,1,0,620.360963,0.653933267
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,9,1,K,0,0,1,323.5598429,0.787039884
shps.us,Sheep Experimental Station,2011,910,44.242989,-112.198391,0.2626,0.646049929,6,1,NPK,1,1,1,377.7955126,0.651938634
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,15,2,NK,1,0,1,113.1866558,0.248577957
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,27,3,Control,0,0,0,22.77639832,0.104634212
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,9,1,NK,1,0,1,53.73156317,0.110064712
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,10,1,NPK,1,1,1,46.51100885,0.097077729
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,4,1,NP,1,1,0,88.12360939,0.178361296
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,18,2,PK,0,1,1,112.4902747,0.232446607
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,24,3,NK,1,0,1,13.34878331,0.133623082
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,8,1,N,1,0,0,87.74356291,0.196231301
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,21,3,K,0,0,1,117.1752293,0.544810435
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,2,1,K,0,0,1,36.92526366,0.113817473
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,23,3,NPK,1,1,1,39.88107688,0.173146748
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,20,2,NPK,1,1,1,70.07474005,0.125116766
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,30,3,N,1,0,0,20.55495525,0.224877909
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,19,2,N,1,0,0,44.40353461,0.136352073
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,1,1,P,0,1,0,16.76437213,0.033747131
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,13,2,Control,0,0,0,74.36315468,0.160537657
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,3,1,PK,0,1,1,35.32234336,0.075038595
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,22,3,P,0,1,0,39.12688904,0.155341322
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,28,3,NP,1,1,0,24.7523592,0.101567992
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,14,2,K,0,0,1,69.02578733,0.230258047
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,25,3,PK,0,1,1,58.05552034,0.206562462
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,16,2,P,0,1,0,51.43697291,0.143303635
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,5,1,Control,0,0,0,81.90235081,0.174074265
sier.us,Sierra Foothills REC,2011,197.195,39.23550963,-121.2836963,0.6639,0.175812483,12,2,NP,1,1,0,29.8051894,0.069008639
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,21,3,K,0,0,1,91.29311397,0.324520299
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,3,1,NK,1,0,1,192.0476466,0.366533468
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,7,1,NPK,1,1,1,186.2778223,0.235463328
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,10,1,P,0,1,0,184.8335918,0.335143641
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,25,3,NPK,1,1,1,219.2730807,0.259193529
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,15,2,PK,0,1,1,396.5770298,0.462307423
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,9,1,K,0,0,1,265.0893049,0.557728965
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,29,3,PK,0,1,1,143.421896,0.413485341
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,13,2,NPK,1,1,1,102.7157243,0.10585968
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,22,3,NP,1,1,0,238.720573,0.287418259
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,2,1,N,1,0,0,234.4152421,0.398760835
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,27,3,N,1,0,0,206.6448837,0.363999898
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,11,2,Control,0,0,0,382.6612122,0.461668805
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,19,2,N,1,0,0,340.4472925,0.530969677
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,30,3,P,0,1,0,356.1676727,0.575759752
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,4,1,NP,1,1,0,247.4801667,0.275012747
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,12,2,NP,1,1,0,148.7959734,0.297588987
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,14,2,NK,1,0,1,178.6762316,0.343347833
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,18,2,P,0,1,0,269.1897708,0.31688108
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,6,1,Control,0,0,0,274.8587251,0.525260557
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,1,1,PK,0,1,1,228.2785781,0.427227495
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,17,2,K,0,0,1,203.8727732,0.316571758
smith.us,Smith Prairie,2011,62,48.20658068,-122.624754,0.7796,0.474095951,24,3,Control,0,0,0,308.1340057,0.522091121
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,14,2,PK,0,1,1,368.1976825,0.524126544
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,13,2,N,1,0,0,219.7825312,0.274083201
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,29,3,Control,0,0,0,247.7104241,0.412568493
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,8,1,K,0,0,1,362.4441012,0.541977268
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,28,3,N,1,0,0,66.46882409,0.282522873
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,26,3,NP,1,1,0,411.9280353,0.477748366
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,24,3,PK,0,1,1,84.82588519,0.192862421
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,25,3,P,0,1,0,485.35408,0.561327462
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,9,1,NPK,1,1,1,333.5079993,0.395522812
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,6,1,Control,0,0,0,577.8047126,0.705237873
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,11,2,Control,0,0,0,1752.220577,0.935355432
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,27,3,K,0,0,1,202.0692251,0.325147597
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,22,3,NK,1,0,1,331.5288817,0.555483978
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,16,2,NK,1,0,1,242.937885,0.601126234
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,3,1,N,1,0,0,463.6646627,0.382572757
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,7,1,PK,0,1,1,358.1504431,0.445211319
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,5,1,NP,1,1,0,913.6203561,0.63568565
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,2,1,NK,1,0,1,143.7340907,0.315736659
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,10,1,P,0,1,0,498.0948539,0.725879611
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,15,2,K,0,0,1,129.517973,0.201641521
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,23,3,NPK,1,1,1,76.64811215,0.297145467
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,19,2,P,0,1,0,393.7527282,0.451161842
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,20,2,NPK,1,1,1,81.20743447,0.113958163
spin.us,Spindletop,2011,271.3,38.135833,-84.500556,1.0008,0.137878406,12,2,NP,1,1,0,613.4669863,0.486273811
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,5,1,PK,0,1,1,1449.184479,0.844557651
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,22,3,NPK,1,1,1,1116.501544,0.732263466
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,12,2,N,1,0,0,1388.474246,0.768876056
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,18,2,Control,0,0,0,1710.747421,0.869183992
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,9,1,Control,0,0,0,784.9047504,0.692840304
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,20,2,P,0,1,0,522.9793901,0.495032625
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,4,1,NPK,1,1,1,1540.236407,0.768308297
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,28,3,K,0,0,1,514.9446537,0.550304671
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,23,3,NK,1,0,1,1162.146524,0.721059133
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,7,1,NK,1,0,1,900.409082,0.637013953
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,29,3,PK,0,1,1,538.2132418,0.520043825
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,3,1,N,1,0,0,2147.589506,0.783816247
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,2,1,K,0,0,1,883.1027018,0.696987683
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,27,3,N,1,0,0,835.5920289,0.693744211
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,19,2,NPK,1,1,1,883.9778534,0.673402858
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,17,2,NP,1,1,0,988.6413565,0.682049121
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,14,2,NK,1,0,1,859.2099699,0.565777812
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,26,3,Control,0,0,0,1642.55677,0.806526305
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,6,1,P,0,1,0,2053.389762,0.885305119
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,25,3,P,0,1,0,1160.039325,0.763277004
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,8,1,NP,1,1,0,1202.452776,0.765782388
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,11,2,PK,0,1,1,1025.11884,0.759603956
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,13,2,K,0,0,1,1087.747275,0.788781512
summ.za,Summerveld,2012,679,-29.81161,30.71573,0.7308,0.249827171,24,3,NP,1,1,0,922.2311815,0.610463631
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,29,3,P,0,1,0,110.2543317,0.077222201
